architecture_name,architecture_description,manufacturer_name,manufacturer_city,manufacturer_country,manufacturer_website,manufacturer_phone,manufacturer_email,cpu_model,cpu_manufacturer,cpu_cores,operating_system_name,operating_system_version,operating_system_os_type,computer_computer_type,computer_purchase_date,computer_original_cost,computer_installed_memory,computer_max_memory,computer_system_model,computer_serial_number,computer_cpu_count
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-10-02,2465.99,32,64,XPS Desktop-20239472,DELL202411WRF8CANM,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-08-29,2142.24,64,128,XPS Desktop-20235590,DELL202206HX3YXVHZ,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-05-09,2228.88,16,32,MacBook Pro-20229213,A202005VBUDIETD,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-09-17,1807.03,32,64,Pavilion Desktop-20232089,HP202005N14D5Z8N,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-05-30,2320.14,32,64,ThinkStation-20223248,LEN2023097TLBXZ59,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-06-02,1379.71,32,64,Galaxy Book3-20204973,SAMS2024094MLQFSEM,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2021-04-13,1334.11,16,32,MacBook Air-20213658,A202210S4SIRTEL,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-10-01,1789.09,64,128,Pavilion Desktop-20225977,HP20231291L8I9QC,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-05-14,1403.25,16,32,XPS 15-20226205,DELL202411LXMUOHAW,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-06-21,1117.61,8,16,Galaxy Tab S9-20213053,SAMS20210414BDC1G4,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-08-25,1114.22,16,32,Galaxy Tab S9-20238693,SAMS202112QPBS5B2M,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-09-15,1489.47,32,64,XPS 15-20211113,DELL20200356P0TM06,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-09-17,1099.31,8,16,Galaxy Tab S9-20214710,SAMS202303M3JY4L5K,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-07-17,1331.3,16,32,ThinkPad X1 Carbon-20211005,LEN202305RQ0FDPT6,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2021-04-25,1913.39,64,128,Pavilion Desktop-20228085,HP2022041PIUQHKV,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-05-06,2444.41,64,128,XPS Desktop-20205898,DELL202404UNZSB4PP,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-06-02,1570.26,64,128,Pavilion Desktop-20214434,HP202302W4BD4EP4,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2020-03-12,1002.3,32,64,Envy x360-20237183,HP2021129UJXBES3,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2020-05-26,1480.39,32,64,Galaxy Book3-20218686,SAMS202106AETEOUP7,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-05-03,1378.8,16,32,ThinkPad X1 Carbon-20233054,LEN202206XCZ2RCD4,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2022-12-16,1227.74,16,32,Envy x360-20222710,HP202109N2RYNH3U,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-10-11,2125.67,16,32,MacBook Pro-20232254,A202011P0591SO8,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-08-05,2483.77,64,128,XPS Desktop-20225044,DELL202108X37FD8ZR,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-11-02,1370.4,16,32,MacBook Air-20219598,A202308F68BH0ED,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-04-04,1567.06,16,32,ThinkPad X1 Carbon-20226911,LEN2024066IH2401I,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-04-30,2408.35,32,64,MacBook Pro-20225973,A20210619EG2DXC,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-07-25,1582.87,8,16,MacBook Air-20213847,A202402TEPZAV5W,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-03-19,1251.3,8,16,Galaxy Tab S9-20227695,SAMS202112YP7T17AG,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-09-29,1548.65,32,64,ThinkPad X1 Carbon-20229175,LEN202305RRTETUSK,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-09-26,2122.61,64,128,ThinkStation-20205332,LEN202204D62BN5O9,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-03-31,2190.12,32,64,XPS Desktop-20201509,DELL202305J0IBTZ6B,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2020-08-30,1453.78,16,32,Galaxy Book3-20232606,SAMS202405ZBAV39BR,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-02-11,2497.28,32,64,XPS Desktop-20209506,DELL202208VXTAR4IG,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2021-08-02,1048.17,16,32,Galaxy Tab S9-20203538,SAMS202102FHWVALV5,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-10-18,1573.06,8,16,MacBook Air-20222494,A2020102HJZ4SAY,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-07-13,1584.62,32,64,ThinkPad X1 Carbon-20226463,LEN202201PB1W3PEX,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2020-03-15,1290.43,8,16,Galaxy Tab S9-20216529,SAMS2022074VLB2C8L,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-09-13,1547.44,32,64,ThinkPad X1 Carbon-20221510,LEN202106DRE3KUJ1,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-08-14,2085.91,16,32,MacBook Pro-20215647,A202202QC0CTX31,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-04-06,2055.4,32,64,ThinkStation-20213231,LEN202211DHJQ4L2J,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-11-18,2004.31,64,128,XPS Desktop-20202046,DELL202001R6RVLVQ2,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2020-06-17,2325.07,16,32,MacBook Pro-20202880,A202305CNFIV52V,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-03-03,2198.4,64,128,XPS Desktop-20217631,DELL202205PNNIO6GA,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-01-31,1496.34,16,32,ThinkPad X1 Carbon-20223768,LEN20230514R45138,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-09-16,1346.9,8,16,MacBook Air-20201708,A202212A5WC30CB,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-05-03,1897.27,64,128,Pavilion Desktop-20238891,HP2023112A9YZE2I,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2021-08-20,1409.86,16,32,MacBook Air-20233797,A202301YTAW5M4T,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-07-09,1329.59,32,64,Galaxy Book3-20212639,SAMS2021113VNRQMDX,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2021-11-28,1537.62,8,16,MacBook Air-20208353,A202008YD4HFJY2,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-02-11,2288.92,64,128,ThinkStation-20229843,LEN202009X5OMBKVY,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2021-07-11,1495.04,8,16,MacBook Air-20224382,A2024089H7R6YR1,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-10-03,2323.09,32,64,XPS Desktop-20213961,DELL202008CTGY3UAA,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-10-13,1469.15,16,32,ThinkPad X1 Carbon-20234797,LEN202102KPSMPNW5,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-10-10,2475.68,32,64,ThinkStation-20222638,LEN202112JZTV60SY,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-04-21,2382.11,32,64,MacBook Pro-20215002,A202104U8FYKOM7,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-06-07,1276.3,16,32,Galaxy Tab S9-20233589,SAMS202201MMP8CAY6,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-05-18,1416.41,32,64,XPS 15-20219096,DELL202003QQYB5NUM,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-05-20,1548.36,16,32,XPS 15-20209888,DELL202009Y4Z5VSK5,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2021-06-01,1017.45,32,64,Envy x360-20221224,HP2020085WYGQ9BA,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2020-12-02,1253.54,8,16,Galaxy Tab S9-20218267,SAMS2021025FX4MF5G,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-07-25,2062.21,64,128,XPS Desktop-20209520,DELL202405W4958B0X,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2022-01-12,1136.45,32,64,Envy x360-20205572,HP20230800RZCH6U,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-08-29,1541.05,16,32,MacBook Air-20214901,A202201G3AJIJZZ,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i7-13700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2020-03-25,1370.39,16,32,ThinkPad X1 Carbon-20211390,LEN202310PPERNAZZ,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-07-10,1213.13,16,32,Galaxy Tab S9-20221105,SAMS202012O19IY59P,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-11-19,1522.98,32,64,XPS 15-20237330,DELL202309F8GC589A,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-01-13,2262.27,64,128,XPS Desktop-20208873,DELL202103YEDS3ZH7,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2020-12-28,1988.86,32,64,Pavilion Desktop-20203445,HP202004YNDGHXMU,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2020-10-18,1254.01,8,16,Galaxy Tab S9-20239107,SAMS202309E57HONN2,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-06-24,2436.61,64,128,XPS Desktop-20209655,DELL202209JOB5T315,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-03-16,1317.42,32,64,Galaxy Book3-20237471,SAMS202103W8PB2RUB,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2022-12-04,1550.34,32,64,XPS 15-20206996,DELL202412OQVA9683,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-12-22,2331.78,32,64,ThinkStation-20227060,LEN202308HQ35H9UZ,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2020-06-28,1031.64,8,16,Galaxy Tab S9-20202399,SAMS2023038QGUSQR4,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-01-25,1495.36,8,16,MacBook Air-20229143,A202204GAI6UVQ2,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2020-05-08,1318.34,16,32,MacBook Air-20238910,A202110CNLI8SRQ,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-05-11,1061.05,8,16,Galaxy Tab S9-20208196,SAMS202107MG513VYS,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-07-03,2242.07,16,32,MacBook Pro-20237400,A202204SUY1383T,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2021-01-23,1084.27,16,32,Envy x360-20206344,HP202010MGZI9CPJ,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-11-30,2209.4,64,128,ThinkStation-20209933,LEN202410T0W46E1X,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 7 7840U,AMD,8,Windows 11 Pro,22H2,Windows,Laptop,2021-03-14,1144.96,32,64,Envy x360-20202606,HP202107XMNHM4OS,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2020-04-05,2441.47,64,128,XPS Desktop-20233076,DELL202009TKWT2IJP,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2022-01-07,1587.98,32,64,Galaxy Book3-20204365,SAMS2020040YHTHSZV,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-11-29,2017.95,32,64,MacBook Pro-20233882,A202302MNR0KUBV,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2022-07-26,2036.56,16,32,MacBook Pro-20227802,A2022115BP7XUAH,1
x86_64,64-bit x86 architecture,HP,Palo Alto,USA,https://www.hp.com,+1-650-857-1501,contact@hp.com,AMD Ryzen 9 7950X,AMD,16,Windows 11 Pro,22H2,Windows,Desktop,2022-02-25,1932.83,64,128,Pavilion Desktop-20206259,HP202301QDL8GXXK,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2,Apple,8,macOS,13.2.1,macOS,Laptop,2022-05-27,1515.96,16,32,MacBook Air-20213557,A202204YCO82PTN,1
x86_64,64-bit x86 architecture,Lenovo,Beijing,China,https://www.lenovo.com,+86-10-58868888,contact@lenovo.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-02-15,2112.48,32,64,ThinkStation-20218112,LEN2024034M3G29WT,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Intel Core i7-1360P,Intel,12,Windows 11 Pro,22H2,Windows,Laptop,2021-08-27,1577.89,32,64,Galaxy Book3-20231319,SAMS202306TA0VVVT0,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2021-05-01,2205.0,64,128,XPS Desktop-20208257,DELL202402513MK6ZM,1
x86_64,64-bit x86 architecture,Samsung,Suwon,South Korea,https://www.samsung.com,+82-2-2053-3000,contact@samsung.com,Snapdragon 8 Gen 2,Qualcomm,8,Windows 11 Pro,22H2,Windows,Tablet,2022-04-06,1207.04,16,32,Galaxy Tab S9-20227257,SAMS202403F4UXEAB6,1
arm64,64-bit ARM architecture,Apple,Cupertino,USA,https://www.apple.com,+1-408-996-1010,contact@apple.com,Apple M2 Pro,Apple,10,macOS,13.2.1,macOS,Laptop,2021-07-14,2224.39,32,64,MacBook Pro-20237971,A2022098TFZFHEZ,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i9-13900K,Intel,24,Windows 11 Pro,22H2,Windows,Desktop,2022-08-28,2210.46,32,64,XPS Desktop-20203991,DELL202411WLJAGU1C,1
x86_64,64-bit x86 architecture,Dell,Round Rock,USA,https://www.dell.com,+1-512-728-7800,contact@dell.com,Intel Core i7-12700H,Intel,14,Windows 11 Pro,22H2,Windows,Laptop,2021-03-16,1362.27,32,64,XPS 15-20219006,DELL202212QN5KU5TW,1
